Date,Open,High,Low,Close,Volume,Daily_Return
1962-11-28 00:00:00+00:00,0.042022041,0.042149373,0.041894709,0.041958276,1420800.0,0.005800249211873165
1962-11-29 00:00:00+00:00,0.042149382,0.042276714,0.042149382,0.042276714,1113600.0,0.007589396666345394
1962-11-30 00:00:00+00:00,0.042404015,0.043931991,0.042404015,0.043931991,2035200.0,0.03915339777826632
1962-12-03 00:00:00+00:00,0.04367734,0.04367734,0.043040685,0.043040685,1651200.0,-0.02028831336144077
1962-12-04 00:00:00+00:00,0.043040673,0.044186654,0.043040673,0.043931991,1267200.0,0.020708452943999145
1962-12-05 00:00:00+00:00,0.044059298,0.044250391,0.044059298,0.044250391,1228800.0,0.0072475659024877626
1962-12-06 00:00:00+00:00,0.043931978,0.043931978,0.043549984,0.043677315,998400.0,-0.012950755621571775
1962-12-07 00:00:00+00:00,0.043677333,0.043804664,0.043550001,0.043804664,921600.0,0.0029156783103538864
1962-12-10 00:00:00+00:00,0.043741092,0.043741092,0.042340253,0.042340253,844800.0,-0.033430481283910796
1962-12-11 00:00:00+00:00,0.042531354,0.04304068,0.042531354,0.042849779,960000.0,0.012034080193143781
1962-12-12 00:00:00+00:00,0.042849784,0.043040685,0.042786022,0.043040685,883200.0,0.0044552388473229065
1962-12-13 00:00:00+00:00,0.043040676,0.044059326,0.043040676,0.04355,1344000.0,0.011833338619029687
1962-12-14 00:00:00+00:00,0.043868443,0.044950858,0.043868443,0.044950858,3072000.0,0.03216665901262927
1962-12-17 00:00:00+00:00,0.044950895,0.045205559,0.044441568,0.0445689,1612800.0,-0.008497234913736329
1962-12-18 00:00:00+00:00,0.044568855,0.044568855,0.044059336,0.044059336,806400.0,-0.011433174253795864
1962-12-19 00:00:00+00:00,0.044059336,0.044314195,0.044059336,0.044059336,921600.0,0.0
1962-12-20 00:00:00+00:00,0.044059322,0.044441509,0.043931991,0.043931991,960000.0,-0.002890306835309553
1962-12-21 00:00:00+00:00,0.043931978,0.044314168,0.043677315,0.043677315,460800.0,-0.00579705117393825
1962-12-24 00:00:00+00:00,0.04367734,0.043804672,0.042786022,0.043040685,1843200.0,-0.014575758606040656
1962-12-26 00:00:00+00:00,0.043295346,0.043550009,0.043295346,0.043295346,652800.0,0.005916750627923184
1962-12-27 00:00:00+00:00,0.043295336,0.043804663,0.043295336,0.04355,691200.0,0.0058817869246270416
1962-12-28 00:00:00+00:00,0.04354999,0.04354999,0.043359091,0.043422658,652800.0,-0.0029240413318024627
1962-12-31 00:00:00+00:00,0.043422658,0.043486423,0.043295326,0.043422658,614400.0,0.0
1963-01-02 00:00:00+00:00,0.043422658,0.043422658,0.043295326,0.043422658,729600.0,0.0
1963-01-03 00:00:00+00:00,0.043422678,0.043486442,0.043040686,0.043486442,921600.0,0.0014689105397462932
1963-01-04 00:00:00+00:00,0.043677386,0.044823563,0.043677386,0.0445689,1420800.0,0.024891850200115195
1963-01-07 00:00:00+00:00,0.044568859,0.044568859,0.044441527,0.044505097,422400.0,-0.001431558777533204
1963-01-08 00:00:00+00:00,0.044568863,0.044950858,0.044568863,0.044950858,1113600.0,0.010015953902987818
1963-01-09 00:00:00+00:00,0.044887075,0.044887075,0.044314185,0.044441514,2073600.0,-0.011331129652742189
1963-01-10 00:00:00+00:00,0.044441516,0.04482351,0.044314187,0.044314187,1190400.0,-0.002865046406834937
1963-01-11 00:00:00+00:00,0.04482353,0.045332856,0.04482353,0.045332856,1996800.0,0.022987423869470947
1963-01-14 00:00:00+00:00,0.045332846,0.046224164,0.045332846,0.045587506,3187200.0,0.005617338559035456
1963-01-15 00:00:00+00:00,0.04558752,0.046033277,0.04533286,0.045714851,1536000.0,0.002793418881041676
1963-01-16 00:00:00+00:00,0.04520553,0.04520553,0.044823535,0.044823535,652800.0,-0.019497296403744202
1963-01-17 00:00:00+00:00,0.044823529,0.045332855,0.044823529,0.045078192,1228800.0,0.00568132343868033
1963-01-18 00:00:00+00:00,0.045205526,0.045460186,0.045205526,0.045205526,960000.0,0.0028247361828530604
1963-01-21 00:00:00+00:00,0.045205525,0.045332856,0.045014428,0.045332856,614400.0,0.0028166910390556854
1963-01-22 00:00:00+00:00,0.045332856,0.045587517,0.044950862,0.045332856,921600.0,0.0
1963-01-23 00:00:00+00:00,0.045332858,0.045332858,0.045078194,0.045205526,307200.0,-0.002808779574796638
1963-01-24 00:00:00+00:00,0.045460157,0.045842152,0.045460157,0.045842152,1075200.0,0.014082924286734189
1963-01-25 00:00:00+00:00,0.045842167,0.045905929,0.045587504,0.045905929,1382400.0,0.0013912304989520674
1963-01-28 00:00:00+00:00,0.045905914,0.045969484,0.045460157,0.045842152,1958400.0,-0.0013892976656675327
1963-01-29 00:00:00+00:00,0.045842161,0.046096824,0.045842161,0.046096824,998400.0,0.005555411098501661
1963-01-30 00:00:00+00:00,0.04609684,0.046160602,0.045969509,0.046033271,883200.0,-0.0013786850044159582
1963-01-31 00:00:00+00:00,0.046033267,0.046033267,0.045842173,0.045969505,1036800.0,-0.0013852154890318102
1963-02-01 00:00:00+00:00,0.045969497,0.046351489,0.045969497,0.046351489,1920000.0,0.00830950866231861
1963-02-04 00:00:00+00:00,0.046478824,0.046733487,0.046478824,0.046542589,883200.0,0.004122844899330014
1963-02-05 00:00:00+00:00,0.046542606,0.046733504,0.045905948,0.046224181,844800.0,-0.00684121805084803
1963-02-06 00:00:00+00:00,0.046224129,0.047115446,0.046224129,0.047051877,1305600.0,0.017906125800260186
1963-02-07 00:00:00+00:00,0.047051917,0.047115487,0.046606161,0.046606161,844800.0,-0.009472863324878622
1963-02-08 00:00:00+00:00,0.046733491,0.047306579,0.046733491,0.046733491,1190400.0,0.002732042229352416
1963-02-11 00:00:00+00:00,0.047115483,0.047561239,0.047115483,0.047561239,1382400.0,0.017712094309410675
1963-02-12 00:00:00+00:00,0.047497633,0.047497633,0.046988115,0.046988115,921600.0,-0.012050232753608503
1963-02-13 00:00:00+00:00,0.047051902,0.047497658,0.047051902,0.047370329,883200.0,0.008134269697773755
1963-02-14 00:00:00+00:00,0.047370342,0.047752334,0.047370342,0.047497671,1190400.0,0.0026882228324822677
1963-02-15 00:00:00+00:00,0.047497644,0.047752307,0.047242789,0.047624975,2188800.0,0.0026802156257303977
1963-02-18 00:00:00+00:00,0.047879638,0.048070536,0.047879638,0.047943205,1766400.0,0.006681998258266875
1963-02-19 00:00:00+00:00,0.047943205,0.047943205,0.047624975,0.047943205,921600.0,0.0
1963-02-20 00:00:00+00:00,0.047752343,0.047752343,0.047370351,0.047688581,537600.0,-0.0053109507384832
1963-02-21 00:00:00+00:00,0.047688547,0.04787964,0.047370317,0.04787964,998400.0,0.004006388866970134
1963-02-25 00:00:00+00:00,0.047879638,0.047879638,0.047497644,0.047624975,921600.0,-0.005318857869440974
1963-02-26 00:00:00+00:00,0.047624975,0.047752307,0.047497644,0.047624975,345600.0,0.0
1963-02-27 00:00:00+00:00,0.047497662,0.047497662,0.046988143,0.047115475,1651200.0,-0.010698168345495307
1963-02-28 00:00:00+00:00,0.046988133,0.046988133,0.045714821,0.045842152,1536000.0,-0.02702557917541959
1963-03-01 00:00:00+00:00,0.045842173,0.047242818,0.045842173,0.046733491,2112000.0,0.01944365526295555
1963-03-04 00:00:00+00:00,0.046733489,0.047625003,0.046733489,0.047497671,537600.0,0.01635187065310384
1963-03-05 00:00:00+00:00,0.047497676,0.047497676,0.046606162,0.047306582,691200.0,-0.00402312357589063
1963-03-06 00:00:00+00:00,0.047306582,0.047306582,0.04724282,0.047306582,230400.0,0.0
1963-03-07 00:00:00+00:00,0.047306578,0.047625003,0.047179246,0.047497671,614400.0,0.004039374478587376
1963-03-08 00:00:00+00:00,0.047433896,0.047433896,0.047242803,0.047370329,537600.0,-0.0026810156649574868
1963-03-11 00:00:00+00:00,0.047716692,0.048229739,0.047524198,0.047716692,1075200.0,0.007311813266063449
1963-03-12 00:00:00+00:00,0.04771669,0.04816551,0.047588231,0.04784495,806400.0,0.0026879063619917876
1963-03-13 00:00:00+00:00,0.047844963,0.04803726,0.047588244,0.047588244,422400.0,-0.0053653729390457094
1963-03-14 00:00:00+00:00,0.047588247,0.048037263,0.047459985,0.047652476,1228800.0,0.0013497451177226782
1963-03-15 00:00:00+00:00,0.047652461,0.047973214,0.04745997,0.047716692,1305600.0,0.001347589997212184
1963-03-18 00:00:00+00:00,0.047716685,0.047908979,0.047524191,0.047524191,960000.0,-0.004034248644059324
1963-03-19 00:00:00+00:00,0.047524191,0.047908979,0.047524191,0.047524191,1075200.0,0.0
1963-03-20 00:00:00+00:00,0.047588294,0.047909047,0.047588294,0.047909047,499200.0,0.008098107340743566
1963-03-21 00:00:00+00:00,0.047908985,0.048037247,0.04771669,0.04784495,1152000.0,-0.0013378892717278434
1963-03-22 00:00:00+00:00,0.04784495,0.047908985,0.047588231,0.04784495,729600.0,0.0
1963-03-25 00:00:00+00:00,0.048037249,0.048037249,0.047588233,0.047716692,499200.0,-0.0026807008890175066
1963-03-26 00:00:00+00:00,0.047716707,0.047909001,0.047588247,0.047652476,652800.0,-0.0013457764423401297
1963-03-27 00:00:00+00:00,0.047716719,0.047973242,0.047716719,0.047973242,537600.0,0.006731360611776038
1963-03-28 00:00:00+00:00,0.047973214,0.048293771,0.047716692,0.047716692,1152000.0,-0.005347772827194008
1963-03-29 00:00:00+00:00,0.047716719,0.048165539,0.047716719,0.047973242,768000.0,0.005376525262899667
1963-04-01 00:00:00+00:00,0.048101501,0.048742814,0.048101501,0.048486289,1267200.0,0.010694440871851008
1963-04-02 00:00:00+00:00,0.048358009,0.048358009,0.048101484,0.048229747,883200.0,-0.005291021550442809
1963-04-03 00:00:00+00:00,0.04822973,0.048422024,0.04822973,0.048293762,652800.0,0.0013272928842027465
1963-04-04 00:00:00+00:00,0.048486289,0.048486289,0.048293795,0.048486289,883200.0,0.003986581124079791
1963-04-05 00:00:00+00:00,0.048486256,0.048550287,0.048293762,0.048293762,576000.0,-0.003970751401494277
1963-04-08 00:00:00+00:00,0.048293762,0.048550287,0.048101468,0.048293762,1152000.0,0.0
1963-04-09 00:00:00+00:00,0.048293778,0.048486272,0.048101484,0.048229747,729600.0,-0.0013255335130030188
1963-04-10 00:00:00+00:00,0.048229747,0.048678566,0.048229747,0.048229747,1075200.0,0.0
1963-04-11 00:00:00+00:00,0.048229763,0.048614551,0.048165535,0.048486289,691200.0,0.005319165369040757
1963-04-15 00:00:00+00:00,0.048486254,0.048678548,0.048293761,0.048614517,960000.0,0.0026446239265702776
1963-04-16 00:00:00+00:00,0.048614517,0.048678548,0.048357992,0.048614517,1036800.0,0.0
1963-04-17 00:00:00+00:00,0.048614533,0.048614533,0.048358008,0.048358008,1267200.0,-0.005276386886657769
1963-04-18 00:00:00+00:00,0.048422057,0.04855032,0.048422057,0.048486289,768000.0,0.0026527354063055064
1963-04-19 00:00:00+00:00,0.048486289,0.048806845,0.048486289,0.048486289,2764800.0,0.0
1963-04-22 00:00:00+00:00,0.048486254,0.048614517,0.048165501,0.048614517,652800.0,0.0026446239265702776
1963-04-23 00:00:00+00:00,0.048614531,0.049191613,0.0485503,0.048742794,2112000.0,0.0026386562680442704
1963-04-24 00:00:00+00:00,0.048742814,0.048935108,0.048486289,0.048486289,1574400.0,-0.005262418892113541
1963-04-25 00:00:00+00:00,0.048486246,0.048742771,0.048101458,0.048165493,1036800.0,-0.00661622092794123
1963-04-26 00:00:00+00:00,0.04797326,0.04797326,0.04720349,0.047460016,1267200.0,-0.01464693821362928
1963-10-28 00:00:00+00:00,0.054490279,0.055140685,0.054490279,0.055140685,1651200.0,0.16183452192683623
1963-10-29 00:00:00+00:00,0.055140689,0.055140689,0.054750567,0.055075567,576000.0,-0.0011809428918049258
1963-10-30 00:00:00+00:00,0.055075588,0.055075588,0.054360263,0.054360263,460800.0,-0.012987682904835096
1963-10-31 00:00:00+00:00,0.054230221,0.054230221,0.053710064,0.053840104,576000.0,-0.009568735898132008
1963-11-01 00:00:00+00:00,0.053840084,0.05410016,0.053580003,0.05410016,576000.0,0.004830154117087204
1963-11-04 00:00:00+00:00,0.054100148,0.05449027,0.053710032,0.053970113,883200.0,-0.0024038191384276875
1963-11-06 00:00:00+00:00,0.053645079,0.053645079,0.053319883,0.053579964,1228800.0,-0.007228982455530497
1963-11-07 00:00:00+00:00,0.053775159,0.05410016,0.053775159,0.05410016,1036800.0,0.009708778453080047
1963-11-08 00:00:00+00:00,0.054100161,0.054360243,0.053970127,0.054230202,1497600.0,0.0024037267172591914
1963-11-11 00:00:00+00:00,0.054230237,0.054815522,0.054230237,0.0544254,960000.0,0.003599433393222551
1963-11-12 00:00:00+00:00,0.054555375,0.054750538,0.054555375,0.054620497,1190400.0,0.003584668188015172
1963-11-13 00:00:00+00:00,0.054620535,0.055075577,0.054620535,0.054945536,768000.0,0.005950861267337126
1963-11-14 00:00:00+00:00,0.055335653,0.055335653,0.055075571,0.055270728,1420800.0,0.0059184425828513465
1963-11-15 00:00:00+00:00,0.05520558,0.05520558,0.054750539,0.05520558,1305600.0,-0.0011787071087611123
1963-11-18 00:00:00+00:00,0.05520558,0.05520558,0.054750539,0.05520558,921600.0,0.0
1963-11-19 00:00:00+00:00,0.055205601,0.055335642,0.0548806,0.0548806,2150400.0,-0.005886723769589874
1963-11-20 00:00:00+00:00,0.054750543,0.054750543,0.054360219,0.054750543,537600.0,-0.0023698173853784477
1963-11-21 00:00:00+00:00,0.054620525,0.054620525,0.05410016,0.05410016,729600.0,-0.011879023738632144
1963-11-22 00:00:00+00:00,0.054100115,0.054490236,0.053449918,0.053449918,998400.0,-0.012019225081774332
1963-11-26 00:00:00+00:00,0.054065254,0.054850652,0.054065254,0.054588851,1804800.0,0.021308414355284855
1963-11-27 00:00:00+00:00,0.054457944,0.054654397,0.054457944,0.054654397,537600.0,0.0012007213707427855
1963-11-29 00:00:00+00:00,0.054654383,0.054916184,0.054523482,0.054916184,499200.0,0.0047898616464472354
1963-12-02 00:00:00+00:00,0.054981771,0.055439822,0.054981771,0.055374473,1536000.0,0.008345244818904307
1963-12-03 00:00:00+00:00,0.055374438,0.055701587,0.054981736,0.055701587,691200.0,0.005907306783759392
1963-12-04 00:00:00+00:00,0.055570695,0.055570695,0.055112644,0.055505347,576000.0,-0.0035230594058298648
1963-12-05 00:00:00+00:00,0.05550534,0.055701589,0.05550534,0.055570688,1651200.0,0.0011772019009268497
1963-12-06 00:00:00+00:00,0.055570722,0.055636268,0.055243572,0.055636268,1612800.0,0.0011801185545876614
1963-12-09 00:00:00+00:00,0.055505374,0.055505374,0.055243573,0.055374473,652800.0,-0.004705473774768709
1963-12-10 00:00:00+00:00,0.055374475,0.055767171,0.055243574,0.055767171,1113600.0,0.007091679229163983
1963-12-11 00:00:00+00:00,0.055767176,0.056028977,0.055767176,0.056028977,3187200.0,0.00469462580413138
1963-12-12 00:00:00+00:00,0.056028977,0.056028977,0.055767176,0.056028977,768000.0,0.0
1963-12-13 00:00:00+00:00,0.056028979,0.056225228,0.055767177,0.055898078,2995200.0,-0.002336273246609566
1963-12-16 00:00:00+00:00,0.055898055,0.056290757,0.055767154,0.056290757,1996800.0,0.007024910588160127
1963-12-17 00:00:00+00:00,0.056290781,0.056814384,0.056290781,0.056814384,2227200.0,0.00930218437105057
1963-12-18 00:00:00+00:00,0.056814387,0.057730686,0.056814387,0.057730686,1881600.0,0.016127993220871772
1963-12-19 00:00:00+00:00,0.058123537,0.059694339,0.058123537,0.059694339,1305600.0,0.03401402505419737
1963-12-20 00:00:00+00:00,0.059694379,0.059694379,0.058254477,0.058254477,1075200.0,-0.024120578669947212
1963-12-23 00:00:00+00:00,0.058385377,0.058778073,0.058385377,0.058647178,537600.0,0.006741129956415293
1963-12-24 00:00:00+00:00,0.058647179,0.059301677,0.058254477,0.058254477,499200.0,-0.006695991408145918
1963-12-26 00:00:00+00:00,0.058254437,0.059694339,0.058123537,0.059694339,921600.0,0.02471676125424671
1963-12-27 00:00:00+00:00,0.059825208,0.060283456,0.059825208,0.06021791,998400.0,0.008770865190416144
1963-12-30 00:00:00+00:00,0.060217972,0.060217972,0.059956171,0.059956171,614400.0,-0.004346530791254577
1963-12-31 00:00:00+00:00,0.060021743,0.06054534,0.060021743,0.06054534,1152000.0,0.009826661545814908
1964-01-02 00:00:00+00:00,0.060545321,0.060545321,0.059759922,0.059759922,614400.0,-0.012972393911736324
1964-01-03 00:00:00+00:00,0.059759957,0.060021758,0.059170801,0.059170801,499200.0,-0.009858128663554733
1964-01-06 00:00:00+00:00,0.059170753,0.059432555,0.058647157,0.058778051,806400.0,-0.0066375643621928715
1964-01-07 00:00:00+00:00,0.058778051,0.059301654,0.058778051,0.058778051,1152000.0,0.0
1964-01-08 00:00:00+00:00,0.059039835,0.059694339,0.059039835,0.059694339,883200.0,0.015588948330389485
1964-01-09 00:00:00+00:00,0.059694356,0.060087058,0.059170753,0.06002171,2188800.0,0.005484121367019368
1964-01-10 00:00:00+00:00,0.060021697,0.060152598,0.059694344,0.060152598,1382400.0,0.002180677624812777
1964-01-13 00:00:00+00:00,0.060283527,0.060545329,0.060283527,0.060479783,921600.0,0.005439249689597858
1964-01-14 00:00:00+00:00,0.060479794,0.060610695,0.060479794,0.06054534,422400.0,0.0010839489949889813
1964-01-15 00:00:00+00:00,0.06054534,0.06054534,0.060283539,0.06054534,307200.0,0.0
1964-01-16 00:00:00+00:00,0.060545295,0.060545295,0.059825245,0.059825245,460800.0,-0.011893483462145915
1964-01-17 00:00:00+00:00,0.05982527,0.060087071,0.058908965,0.059956171,883200.0,0.0021884741132276453
1964-01-20 00:00:00+00:00,0.059956186,0.060021739,0.05890898,0.05890898,576000.0,-0.017465941912801597
1964-01-21 00:00:00+00:00,0.058778051,0.058778051,0.058516256,0.058778051,460800.0,-0.0022225643696428543
1964-01-22 00:00:00+00:00,0.058778048,0.059563452,0.058778048,0.059432551,960000.0,0.011135108920164782
1964-01-23 00:00:00+00:00,0.059432543,0.059825245,0.059170742,0.059825245,729600.0,0.006607389273935116
1964-01-24 00:00:00+00:00,0.059825253,0.059890806,0.058778048,0.059432551,1420800.0,-0.006564018250155068
1964-01-27 00:00:00+00:00,0.05982527,0.060217972,0.05982527,0.059956171,1574400.0,0.008810323487544736
1964-01-28 00:00:00+00:00,0.060217968,0.060479769,0.060217968,0.060348868,652800.0,0.006549734471869462
1964-01-29 00:00:00+00:00,0.060283512,0.060283512,0.059825264,0.060283512,1113600.0,-0.0010829697750088796
1964-01-30 00:00:00+00:00,0.060283514,0.060479769,0.060283514,0.060348868,345600.0,0.0010841438700519568
1964-01-31 00:00:00+00:00,0.060414396,0.06205075,0.060414396,0.061854303,1881600.0,0.024945538332218575
1964-02-03 00:00:00+00:00,0.061919846,0.062574349,0.061919846,0.061919846,1728000.0,0.0010596352528617903
1964-02-04 00:00:00+00:00,0.062050766,0.062312567,0.062050766,0.062181666,691200.0,0.004228369689420752
1964-02-05 00:00:00+00:00,0.062181665,0.062443466,0.062181665,0.062312566,998400.0,0.0021051221110737206
1964-02-06 00:00:00+00:00,0.062312566,0.062312566,0.06224702,0.062312566,499200.0,0.0
1964-02-07 00:00:00+00:00,0.062247021,0.062247021,0.062181666,0.062181666,230400.0,-0.0021006998813049016
1964-02-10 00:00:00+00:00,0.062181647,0.062247001,0.061919846,0.061919846,921600.0,-0.004210565860361393
1964-02-11 00:00:00+00:00,0.061788941,0.061788941,0.061723389,0.061723389,230400.0,-0.0031727630588745948
1964-02-12 00:00:00+00:00,0.061723425,0.061788977,0.061396275,0.061396275,499200.0,-0.005299676594232361
1964-02-13 00:00:00+00:00,0.061396252,0.061788954,0.061396252,0.061788954,614400.0,0.0063958114722757475
1964-02-14 00:00:00+00:00,0.061919864,0.062312566,0.061919864,0.062312566,1190400.0,0.008474200744683191
1964-02-17 00:00:00+00:00,0.062312566,0.062312566,0.062312566,0.062312566,1036800.0,0.0
1964-02-18 00:00:00+00:00,0.06244348,0.063752487,0.06244348,0.063097984,1344000.0,0.01260448815412274
1964-02-19 00:00:00+00:00,0.063097984,0.063359785,0.063097984,0.063097984,460800.0,0.0
1964-02-20 00:00:00+00:00,0.063097967,0.063097967,0.062377911,0.062574364,460800.0,-0.008298521867196262
1964-02-24 00:00:00+00:00,0.062443468,0.062443468,0.061919865,0.062181666,921600.0,-0.006275701020309166
1964-02-25 00:00:00+00:00,0.062181647,0.06270525,0.061919846,0.061919846,921600.0,-0.004210565860361393
1964-02-26 00:00:00+00:00,0.061919849,0.061919849,0.061788954,0.061788954,960000.0,-0.0021138941463130223
1964-02-27 00:00:00+00:00,0.061789007,0.062116157,0.061789007,0.062116157,806400.0,0.005295493430751419
1964-02-28 00:00:00+00:00,0.062050816,0.062050816,0.06178902,0.062050816,576000.0,-0.0010519163315270141
1964-03-02 00:00:00+00:00,0.062050761,0.062705265,0.062050761,0.062574364,1075200.0,0.008437407172856348
1964-03-03 00:00:00+00:00,0.062574378,0.06283618,0.062312577,0.062770627,1152000.0,0.003136476145406908
1964-03-04 00:00:00+00:00,0.062836168,0.063032621,0.062836168,0.06290172,1267200.0,0.002088444966464875
1964-03-05 00:00:00+00:00,0.062901734,0.063097984,0.062836182,0.063097984,1152000.0,0.0031201690510211932
1964-03-06 00:00:00+00:00,0.063097996,0.063359797,0.062836194,0.063359797,844800.0,0.0041493084786987655
1964-03-09 00:00:00+00:00,0.063359784,0.065977991,0.063359784,0.065977991,1574400.0,0.041322638707318005
1964-03-10 00:00:00+00:00,0.066373047,0.066504732,0.065319577,0.066504732,1804800.0,0.007983586526604025
1964-03-11 00:00:00+00:00,0.066504672,0.067953399,0.066372988,0.06782151,1612800.0,0.0197997640228067
1964-03-12 00:00:00+00:00,0.067821522,0.069796987,0.067558153,0.069796987,1843200.0,0.029127587987940684
1964-03-13 00:00:00+00:00,0.069401963,0.069401963,0.067755811,0.067755811,1382400.0,-0.029244471541443606
1964-03-16 00:00:00+00:00,0.067426513,0.067426513,0.065977989,0.066373043,3878400.0,-0.020408109350207537
